05.12.2019 16:58:49.776 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@71bec0cc
05.12.2019 16:58:49.777 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@71bec0cc
05.12.2019 16:58:49.778 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@36b6d097
05.12.2019 16:58:49.778 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@36b6d097
05.12.2019 16:58:49.779 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@106b21b8
05.12.2019 16:58:49.780 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@3c9710ff
05.12.2019 16:58:49.780 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@3c9710ff
05.12.2019 16:58:49.780 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@3c9710ff
05.12.2019 16:58:49.782 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@6fc47729
05.12.2019 16:58:49.782 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@6fc47729
05.12.2019 16:58:49.782 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@6fc47729
05.12.2019 16:58:49.783 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@3712528
05.12.2019 16:58:49.784 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@19088454
05.12.2019 16:58:49.784 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@19088454
05.12.2019 16:58:49.784 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@19088454
05.12.2019 16:58:49.785 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@7556838d
05.12.2019 16:58:49.785 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@7556838d
05.12.2019 16:58:49.785 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@7556838d
05.12.2019 16:58:49.786 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@398dd2d0
05.12.2019 16:58:49.787 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@79d1c6b4
05.12.2019 16:58:49.791 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@4aa22176
05.12.2019 16:58:49.791 [http-bio-8888-exec-3] DEBUG  o.h.t.BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@4aa22176
